3.639000000000000000e+04
3.605100000000000000e+04
3.607700000000000000e+04
3.531200000000000000e+04
3.506200000000000000e+04
3.519800000000000000e+04
3.477300000000000000e+04
3.483000000000000000e+04
3.456200000000000000e+04
3.427500000000000000e+04
3.381000000000000000e+04
3.364400000000000000e+04
3.336600000000000000e+04
3.331000000000000000e+04
3.322600000000000000e+04
3.305600000000000000e+04
3.292600000000000000e+04
3.271400000000000000e+04
3.248900000000000000e+04
3.257700000000000000e+04
3.263200000000000000e+04
3.259500000000000000e+04
3.263600000000000000e+04
3.233300000000000000e+04
3.220100000000000000e+04
3.227200000000000000e+04
3.182100000000000000e+04
3.214400000000000000e+04
3.177200000000000000e+04
3.131100000000000000e+04
3.128400000000000000e+04
3.108800000000000000e+04
3.106100000000000000e+04
3.125400000000000000e+04
3.038200000000000000e+04
3.060000000000000000e+04
3.046900000000000000e+04
3.015800000000000000e+04
2.970600000000000000e+04
2.927600000000000000e+04
2.960600000000000000e+04
2.913300000000000000e+04
2.945200000000000000e+04
2.885300000000000000e+04
2.913000000000000000e+04
2.883700000000000000e+04
2.903700000000000000e+04
2.889100000000000000e+04
2.906600000000000000e+04
2.891300000000000000e+04
2.882500000000000000e+04
2.873600000000000000e+04
2.869000000000000000e+04
2.848300000000000000e+04
2.847700000000000000e+04
2.874900000000000000e+04
2.836000000000000000e+04
2.860600000000000000e+04
2.859400000000000000e+04
2.834900000000000000e+04
2.851800000000000000e+04
2.815500000000000000e+04
2.843600000000000000e+04
2.853000000000000000e+04
2.834700000000000000e+04
2.833500000000000000e+04
2.841900000000000000e+04
2.804500000000000000e+04
2.810200000000000000e+04
2.797800000000000000e+04
2.828900000000000000e+04
2.776600000000000000e+04
2.793300000000000000e+04
2.817700000000000000e+04
2.796700000000000000e+04
2.799800000000000000e+04
2.809700000000000000e+04
2.814400000000000000e+04
2.806400000000000000e+04
2.809300000000000000e+04
2.832900000000000000e+04
2.808900000000000000e+04
2.818200000000000000e+04
2.833300000000000000e+04
2.800100000000000000e+04
2.803200000000000000e+04
2.808300000000000000e+04
2.799200000000000000e+04
2.814600000000000000e+04
2.793800000000000000e+04
2.806500000000000000e+04
2.833600000000000000e+04
2.811400000000000000e+04
2.826900000000000000e+04
2.848800000000000000e+04
2.880300000000000000e+04
2.878700000000000000e+04
2.890300000000000000e+04
2.882700000000000000e+04
2.900900000000000000e+04
2.877100000000000000e+04
2.918000000000000000e+04
2.886800000000000000e+04
2.907700000000000000e+04
2.929100000000000000e+04
2.927200000000000000e+04
2.937700000000000000e+04
2.893300000000000000e+04
2.936400000000000000e+04
2.937500000000000000e+04
2.945000000000000000e+04
2.956800000000000000e+04
2.944800000000000000e+04
2.937900000000000000e+04
2.978200000000000000e+04
2.986600000000000000e+04
2.978700000000000000e+04
3.009000000000000000e+04
3.030100000000000000e+04
3.052600000000000000e+04
3.043100000000000000e+04
3.062100000000000000e+04
3.023700000000000000e+04
3.022100000000000000e+04
3.019500000000000000e+04
3.053100000000000000e+04
3.034100000000000000e+04
3.047600000000000000e+04
3.046400000000000000e+04
3.035800000000000000e+04
3.047100000000000000e+04
3.038900000000000000e+04
3.041800000000000000e+04
3.036600000000000000e+04
3.063300000000000000e+04
3.039500000000000000e+04
3.069800000000000000e+04
3.023100000000000000e+04
3.036600000000000000e+04
3.074100000000000000e+04
3.049800000000000000e+04
3.033200000000000000e+04
